Scenario,Weight,Algorithm,Time (ms),Expansions,Generations,Open,Quality,Path
3/10 (2238) to (2335),5,A*,0.019166,4,14,10,9.95837,34
3/10 (2238) to (2335),5,CA*,0.015416,4,10,6,9.95837,34
3/10 (2238) to (2335),10,A*,0.018708,4,14,10,9.95837,34
3/10 (2238) to (2335),10,CA*,0.015125,4,10,6,9.95837,34
4/10 (2414) to (5826),1,A*,0.826541,195,416,76,9.53915,402
4/10 (2414) to (5826),1,CA*,0.726875,194,379,70,9.53915,402
4/10 (2414) to (5826),2,A*,0.487958,36,120,84,9.53915,402
4/10 (2414) to (5826),2,CA*,0.300166,36,97,61,9.53915,402
4/10 (2414) to (5826),5,A*,0.185959,36,120,84,9.53915,402
4/10 (2414) to (5826),5,CA*,0.153417,36,97,61,9.53915,402
4/10 (2414) to (5826),10,A*,0.183583,36,120,84,9.53915,402
4/10 (2414) to (5826),10,CA*,0.152125,36,97,61,9.53915,402
5/10 (236) to (259),1,A*,1.02217,211,420,56,9.79087,414
5/10 (236) to (259),1,CA*,1.86258,211,383,52,9.79087,414
5/10 (236) to (259),2,A*,0.208,39,132,91,9.79087,414
5/10 (236) to (259),2,CA*,0.161875,39,95,56,9.79087,414
5/10 (236) to (259),5,A*,0.193541,35,128,93,9.79087,414
5/10 (236) to (259),5,CA*,0.148,35,91,56,9.79087,414
5/10 (236) to (259),10,A*,0.189333,35,128,93,9.79087,414
5/10 (236) to (259),10,CA*,0.147375,35,91,56,9.79087,414
6/10 (4023) to (228),1,A*,0.208917,45,120,69,9.98226,400
6/10 (4023) to (228),1,CA*,0.179625,45,106,56,9.98226,400
6/10 (4023) to (228),2,A*,0.180792,39,110,71,10.1819,408
6/10 (4023) to (228),2,CA*,0.152166,39,95,56,10.1819,408
6/10 (4023) to (228),5,A*,0.182417,39,110,71,10.1819,408
6/10 (4023) to (228),5,CA*,0.153792,39,95,56,10.1819,408
6/10 (4023) to (228),10,A*,0.180667,39,110,71,10.1819,408
6/10 (4023) to (228),10,CA*,0.152583,39,95,56,10.1819,408
7/10 (437) to (585),1,A*,4.26275,945,1636,72,9.90483,802
7/10 (437) to (585),1,CA*,4.4535,943,1516,71,9.90483,802
7/10 (437) to (585),2,A*,2.86654,510,1023,135,10.794,874
7/10 (437) to (585),2,CA*,2.04154,513,806,100,10.794,874
7/10 (437) to (585),5,A*,1.46029,337,736,168,10.9916,890
7/10 (437) to (585),5,CA*,1.27708,337,585,121,10.9916,890
7/10 (437) to (585),10,A*,1.38679,326,690,168,10.9916,890
7/10 (437) to (585),10,CA*,1.22437,326,558,121,10.9916,890
8/10 (423) to (647),1,A*,2.33004,587,926,78,9.66556,784
8/10 (423) to (647),1,CA*,2.74638,584,811,68,9.66556,784
8/10 (423) to (647),2,A*,1.76917,375,666,100,9.66556,784
8/10 (423) to (647),2,CA*,1.65896,371,565,81,9.66556,784
8/10 (423) to (647),5,A*,1.14383,293,509,108,9.93679,806
8/10 (423) to (647),5,CA*,1.04733,289,445,88,9.93679,806
8/10 (423) to (647),10,A*,1.0795,284,492,107,9.93679,806
8/10 (423) to (647),10,CA*,1.02658,280,432,88,9.93679,806
9/10 (734) to (696),1,A*,3.45304,804,1564,134,9.88986,794
9/10 (734) to (696),1,CA*,3.50375,784,1367,113,9.88986,794
9/10 (734) to (696),2,A*,1.37408,302,716,177,10.986,882
9/10 (734) to (696),2,CA*,1.12821,295,525,112,10.8863,874
9/10 (734) to (696),5,A*,1.17292,280,594,183,11.2102,900
9/10 (734) to (696),5,CA*,1.05163,281,485,121,11.2102,900
9/10 (734) to (696),10,A*,1.18925,286,587,180,11.2102,900
9/10 (734) to (696),10,CA*,1.05163,286,477,115,11.2102,900
10/10 (314) to (5710),1,A*,2.41458,606,952,52,9.71041,656
10/10 (314) to (5710),1,CA*,2.51058,606,825,50,11.1611,754
10/10 (314) to (5710),2,A*,2.83942,428,796,72,9.71041,656
10/10 (314) to (5710),2,CA*,2.64217,403,614,75,11.1611,754
10/10 (314) to (5710),5,A*,1.35492,308,575,84,9.94725,672
10/10 (314) to (5710),5,CA*,1.1835,289,458,82,11.3979,770
10/10 (314) to (5710),10,A*,1.30225,285,523,90,9.94725,672
10/10 (314) to (5710),10,CA*,1.08458,276,428,80,11.3979,770
1/10 (57165) to (58162),1,A*,0.030791,4,17,13,9.95837,34
1/10 (57165) to (58162),1,CA*,0.018041,4,10,6,9.95837,34
1/10 (57165) to (58162),2,A*,0.024625,4,17,13,9.95837,34
1/10 (57165) to (58162),2,CA*,0.022666,4,10,6,9.95837,34
1/10 (57165) to (58162),5,A*,0.025583,4,17,13,9.95837,34
1/10 (57165) to (58162),5,CA*,0.020875,4,10,6,9.95837,34
1/10 (57165) to (58162),10,A*,0.024666,4,17,13,9.95837,34
1/10 (57165) to (58162),10,CA*,0.018958,4,10,6,9.95837,34
2/10 (13757) to (13755),1,A*,0.01575,3,11,8,10,20
2/10 (13757) to (13755),1,CA*,0.010459,3,4,1,10,20
2/10 (13757) to (13755),2,A*,0.015625,3,11,8,10,20
2/10 (13757) to (13755),2,CA*,0.010792,3,4,1,10,20
2/10 (13757) to (13755),5,A*,0.017,3,11,8,10,20
2/10 (13757) to (13755),5,CA*,0.010042,3,4,1,10,20
2/10 (13757) to (13755),10,A*,0.015083,3,11,8,10,20
2/10 (13757) to (13755),10,CA*,0.010041,3,4,1,10,20
3/10 (149108) to (149105),1,A*,0.021,4,15,11,10,30
3/10 (149108) to (149105),1,CA*,0.014375,4,8,4,10,30
3/10 (149108) to (149105),2,A*,0.031083,4,15,11,10,30
3/10 (149108) to (149105),2,CA*,0.016208,4,8,4,10,30
3/10 (149108) to (149105),5,A*,0.022792,4,15,11,10,30
3/10 (149108) to (149105),5,CA*,0.015333,4,8,4,10,30
3/10 (149108) to (149105),10,A*,0.024583,4,15,11,10,30
3/10 (149108) to (149105),10,CA*,0.014042,4,8,4,10,30
4/10 (155104) to (87174),1,A*,2.24529,255,700,275,9.79532,996
4/10 (155104) to (87174),1,CA*,1.10675,251,559,182,9.79532,996
4/10 (155104) to (87174),2,A*,0.875875,104,392,274,9.87399,1004
4/10 (155104) to (87174),2,CA*,0.581875,107,265,147,9.79532,996
4/10 (155104) to (87174),5,A*,0.703042,108,431,279,9.95267,1012
4/10 (155104) to (87174),5,CA*,0.5185,111,279,147,9.87399,1004
4/10 (155104) to (87174),10,A*,0.828958,111,440,281,9.95267,1012
4/10 (155104) to (87174),10,CA*,0.529417,122,294,151,9.87399,1004
5/10 (160136) to (86143),1,A*,8.72133,1430,3062,136,9.81089,1006
5/10 (160136) to (86143),1,CA*,6.15992,1427,2510,111,9.81089,1006
5/10 (160136) to (86143),2,A*,2.48521,517,1283,223,10.279,1054
5/10 (160136) to (86143),2,CA*,2.72808,506,938,145,10.123,1038
5/10 (160136) to (86143),5,A*,1.41929,312,691,229,11.4688,1176
5/10 (160136) to (86143),5,CA*,1.03571,264,486,143,11.3128,1160
5/10 (160136) to (86143),10,A*,1.04771,234,546,219,11.4688,1176
5/10 (160136) to (86143),10,CA*,0.968792,234,432,138,11.3128,1160
6/10 (150120) to (74176),1,A*,4.98517,645,1428,218,9.81641,1014
6/10 (150120) to (74176),1,CA*,3.86617,639,1241,172,9.81641,1014
6/10 (150120) to (74176),2,A*,0.792083,141,455,255,10.3585,1070
6/10 (150120) to (74176),2,CA*,0.550792,135,298,142,10.2811,1062
6/10 (150120) to (74176),5,A*,1.25346,129,418,258,10.6296,1098
6/10 (150120) to (74176),5,CA*,0.610625,126,281,143,10.6102,1096
6/10 (150120) to (74176),10,A*,2.08046,125,405,260,11.0168,1138
6/10 (150120) to (74176),10,CA*,2.03658,125,280,145,10.8619,1122
7/10 (146150) to (58168),1,A*,18.8066,1301,2544,202,9.19462,1870
7/10 (146150) to (58168),1,CA*,10.9883,1300,2196,174,9.22412,1876
7/10 (146150) to (58168),2,A*,2.74721,638,1287,277,9.31263,1894
7/10 (146150) to (58168),2,CA*,2.78617,627,1013,189,9.3028,1892
7/10 (146150) to (58168),5,A*,4.351,579,1067,284,9.75515,1984
7/10 (146150) to (58168),5,CA*,2.15471,579,911,202,9.66665,1966
7/10 (146150) to (58168),10,A*,5.63817,569,1042,288,9.95183,2024
7/10 (146150) to (58168),10,CA*,6.73142,569,892,200,9.66665,1966
8/10 (145149) to (63174),1,A*,5.72254,1260,2439,207,9.21017,1850
8/10 (145149) to (63174),1,CA*,6.13162,1254,2111,169,9.24004,1856
8/10 (145149) to (63174),2,A*,2.58942,633,1261,278,9.32965,1874
8/10 (145149) to (63174),2,CA*,2.32613,617,986,180,9.31969,1872
8/10 (145149) to (63174),5,A*,2.50637,574,1067,285,9.81754,1972
8/10 (145149) to (63174),5,CA*,2.06008,569,882,193,9.72793,1954
8/10 (145149) to (63174),10,A*,2.64158,564,1042,289,10.0167,2012
8/10 (145149) to (63174),10,CA*,1.98425,559,863,191,9.72793,1954
9/10 (59165) to (144149),1,A*,17.211,3804,6553,97,9.22207,1874
9/10 (59165) to (144149),1,CA*,17.3836,4009,6100,87,9.70434,1972
9/10 (59165) to (144149),2,A*,17.2613,3336,6449,104,9.73386,1978
9/10 (59165) to (144149),2,CA*,27.2632,3567,5594,99,10.0587,2044
9/10 (59165) to (144149),5,A*,21.0436,1699,3261,228,10.2457,2082
9/10 (59165) to (144149),5,CA*,9.10637,2096,3474,173,10.6295,2160
9/10 (59165) to (144149),10,A*,5.47133,1137,2168,269,10.6689,2168
9/10 (59165) to (144149),10,CA*,6.53712,1518,2563,208,10.8952,2214
10/10 (13587) to (13477),1,A*,0.469042,110,208,43,9.66498,210
10/10 (13587) to (13477),1,CA*,0.700458,93,160,45,9.66498,210
10/10 (13587) to (13477),2,A*,0.339208,67,149,40,9.66498,210
10/10 (13587) to (13477),2,CA*,0.238375,57,108,35,9.66498,210
10/10 (13587) to (13477),5,A*,0.232833,51,117,38,10.5855,230
10/10 (13587) to (13477),5,CA*,0.176792,45,85,26,10.5855,230
10/10 (13587) to (13477),10,A*,0.177458,40,92,37,10.5855,230
10/10 (13587) to (13477),10,CA*,0.164917,40,76,26,10.5855,230
1/10 (4523) to (4422),1,A*,0.017125,2,9,7,9.89949,14
1/10 (4523) to (4422),1,CA*,0.007042,2,4,2,9.89949,14
1/10 (4523) to (4422),2,A*,0.010375,2,9,7,9.89949,14
1/10 (4523) to (4422),2,CA*,0.006291,2,4,2,9.89949,14
1/10 (4523) to (4422),5,A*,0.009625,2,9,7,9.89949,14
1/10 (4523) to (4422),5,CA*,0.006083,2,4,2,9.89949,14
1/10 (4523) to (4422),10,A*,0.0095,2,9,7,9.89949,14
1/10 (4523) to (4422),10,CA*,0.005917,2,4,2,9.89949,14
2/10 (1123) to (922),1,A*,0.070666,3,14,11,9.94113,24
2/10 (1123) to (922),1,CA*,0.014,3,7,4,9.94113,24
2/10 (1123) to (922),2,A*,0.038917,3,14,11,9.94113,24
2/10 (1123) to (922),2,CA*,0.012333,3,7,4,9.94113,24
2/10 (1123) to (922),5,A*,0.018083,3,14,11,9.94113,24
2/10 (1123) to (922),5,CA*,0.010917,3,7,4,9.94113,24
2/10 (1123) to (922),10,A*,0.01675,3,14,11,9.94113,24
2/10 (1123) to (922),10,CA*,0.010666,3,7,4,9.94113,24
3/10 (55) to (54),1,A*,0.010333,2,9,7,10,10
3/10 (55) to (54),1,CA*,0.014834,2,2,0,10,10
3/10 (55) to (54),2,A*,0.058084,2,9,7,10,10
3/10 (55) to (54),2,CA*,0.007083,2,2,0,10,10
3/10 (55) to (54),5,A*,0.011792,2,9,7,10,10
3/10 (55) to (54),5,CA*,0.004416,2,2,0,10,10
3/10 (55) to (54),10,A*,0.010166,2,9,7,10,10
3/10 (55) to (54),10,CA*,0.004833,2,2,0,10,10
4/10 (34) to (2412),1,A*,0.203458,22,85,63,9.95323,242
4/10 (34) to (2412),1,CA*,0.103833,22,64,42,9.95323,242
4/10 (34) to (2412),2,A*,0.129,22,85,63,9.95323,242
4/10 (34) to (2412),2,CA*,0.099,22,64,42,9.95323,242
4/10 (34) to (2412),5,A*,0.121458,22,85,63,9.95323,242
4/10 (34) to (2412),5,CA*,0.099667,22,64,42,9.95323,242
4/10 (34) to (2412),10,A*,0.201458,22,85,63,9.95323,242
4/10 (34) to (2412),10,CA*,0.338416,22,64,42,9.95323,242
5/10 (312) to (2231),1,A*,0.173667,20,99,79,9.89949,266
5/10 (312) to (2231),1,CA*,0.090667,20,58,38,9.89949,266
5/10 (312) to (2231),2,A*,0.406875,20,99,79,9.89949,266
5/10 (312) to (2231),2,CA*,0.307333,20,58,38,9.89949,266
5/10 (312) to (2231),5,A*,0.127208,20,99,79,9.89949,266
5/10 (312) to (2231),5,CA*,0.088875,20,58,38,9.89949,266
5/10 (312) to (2231),10,A*,0.125167,20,99,79,9.89949,266
5/10 (312) to (2231),10,CA*,0.088042,20,58,38,9.89949,266
6/10 (1727) to (4331),1,A*,0.116208,27,68,41,9.97944,276
6/10 (1727) to (4331),1,CA*,0.102,27,56,29,9.97944,276
6/10 (1727) to (4331),2,A*,0.115667,27,68,41,9.97944,276
6/10 (1727) to (4331),2,CA*,0.099375,27,56,29,9.97944,276
6/10 (1727) to (4331),5,A*,0.1155,27,68,41,9.97944,276
6/10 (1727) to (4331),5,CA*,0.099375,27,56,29,9.97944,276
6/10 (1727) to (4331),10,A*,0.113916,27,68,41,9.97944,276
6/10 (1727) to (4331),10,CA*,0.098708,27,56,29,9.97944,276
7/10 (330) to (454),1,A*,0.247042,43,184,141,9.92997,524
7/10 (330) to (454),1,CA*,0.196875,43,127,84,9.92997,524
7/10 (330) to (454),2,A*,0.251875,43,184,141,9.92997,524
7/10 (330) to (454),2,CA*,0.195584,43,127,84,9.92997,524
7/10 (330) to (454),5,A*,0.252125,43,184,141,9.92997,524
7/10 (330) to (454),5,CA*,0.194958,43,127,84,9.92997,524
7/10 (330) to (454),10,A*,0.257333,43,184,141,9.92997,524
7/10 (330) to (454),10,CA*,0.1985,43,127,84,9.92997,524
8/10 (224) to (474),1,A*,0.256375,46,181,135,9.94665,530
8/10 (224) to (474),1,CA*,0.204792,46,136,90,9.94665,530
8/10 (224) to (474),2,A*,0.261583,46,181,135,9.94665,530
8/10 (224) to (474),2,CA*,0.283666,46,136,90,9.94665,530
8/10 (224) to (474),5,A*,0.835541,46,181,135,9.94665,530
8/10 (224) to (474),5,CA*,0.2125,46,136,90,9.94665,530
8/10 (224) to (474),10,A*,0.262708,46,181,135,9.94665,530
8/10 (224) to (474),10,CA*,0.404166,46,136,90,9.94665,530
9/10 (25) to (4628),1,A*,0.312666,45,184,139,9.93893,532
9/10 (25) to (4628),1,CA*,0.203584,45,133,88,9.93893,532
9/10 (25) to (4628),2,A*,0.271375,45,184,139,9.93893,532
9/10 (25) to (4628),2,CA*,0.208,45,133,88,9.93893,532
9/10 (25) to (4628),5,A*,0.261416,45,184,139,9.93893,532
9/10 (25) to (4628),5,CA*,0.208458,45,133,88,9.93893,532
9/10 (25) to (4628),10,A*,0.307166,45,184,139,9.93893,532
9/10 (25) to (4628),10,CA*,0.38525,45,133,88,9.93893,532
10/10 (4727) to (2711),1,A*,0.1765,21,98,77,9.91459,264
10/10 (4727) to (2711),1,CA*,0.161625,21,61,40,9.91459,264
10/10 (4727) to (2711),2,A*,0.13525,21,98,77,9.91459,264
10/10 (4727) to (2711),2,CA*,0.1015,21,61,40,9.91459,264
10/10 (4727) to (2711),5,A*,0.1395,21,98,77,9.91459,264
10/10 (4727) to (2711),5,CA*,0.107375,21,61,40,9.91459,264
10/10 (4727) to (2711),10,A*,0.241792,21,98,77,9.91459,264
10/10 (4727) to (2711),10,CA*,0.108167,21,61,40,9.91459,264
1/10 (1233) to (1333),1,A*,0.016583,2,9,7,10,10
1/10 (1233) to (1333),1,CA*,0.00625,2,2,0,10,10
1/10 (1233) to (1333),2,A*,0.011417,2,9,7,10,10
1/10 (1233) to (1333),2,CA*,0.003833,2,2,0,10,10
1/10 (1233) to (1333),5,A*,0.010542,2,9,7,10,10
1/10 (1233) to (1333),5,CA*,0.004125,2,2,0,10,10
1/10 (1233) to (1333),10,A*,0.010083,2,9,7,10,10
1/10 (1233) to (1333),10,CA*,0.003584,2,2,0,10,10
2/10 (429) to (226),1,A*,0.022583,4,17,13,9.92575,38
2/10 (429) to (226),1,CA*,0.01475,4,8,4,9.92575,38
2/10 (429) to (226),2,A*,0.021833,4,17,13,9.92575,38
2/10 (429) to (226),2,CA*,0.013416,4,8,4,9.92575,38
2/10 (429) to (226),5,A*,0.021542,4,17,13,9.92575,38
2/10 (429) to (226),5,CA*,0.013166,4,8,4,9.92575,38
2/10 (429) to (226),10,A*,0.020875,4,17,13,9.92575,38
2/10 (429) to (226),10,CA*,0.013,4,8,4,9.92575,38
3/10 (3645) to (3446),1,A*,0.019167,3,14,11,9.94113,24
3/10 (3645) to (3446),1,CA*,0.011667,3,7,4,9.94113,24
3/10 (3645) to (3446),2,A*,0.054041,3,14,11,9.94113,24
3/10 (3645) to (3446),2,CA*,0.012417,3,7,4,9.94113,24
3/10 (3645) to (3446),5,A*,0.01775,3,14,11,9.94113,24
3/10 (3645) to (3446),5,CA*,0.011,3,7,4,9.94113,24
3/10 (3645) to (3446),10,A*,0.016917,3,14,11,9.94113,24
3/10 (3645) to (3446),10,CA*,0.010958,3,7,4,9.94113,24
4/10 (1537) to (3841),1,A*,0.84575,198,410,58,9.60628,324
4/10 (1537) to (3841),1,CA*,0.002709,1,1,0,0,0
4/10 (1537) to (3841),2,A*,0.476542,104,252,69,10.0214,338
4/10 (1537) to (3841),2,CA*,0.001916,1,1,0,0,0
4/10 (1537) to (3841),5,A*,0.321834,76,172,73,10.0214,338
4/10 (1537) to (3841),5,CA*,0.014084,1,1,0,0,0
4/10 (1537) to (3841),10,A*,0.4315,74,167,73,10.0214,338
4/10 (1537) to (3841),10,CA*,0.002208,1,1,0,0,0
5/10 (1535) to (205),1,A*,0.639,144,350,69,9.79957,342
5/10 (1535) to (205),1,CA*,0.55875,140,283,57,9.79957,342
5/10 (1535) to (205),2,A*,0.268292,59,155,82,11.1749,390
5/10 (1535) to (205),2,CA*,0.2225,62,120,52,10.9457,382
5/10 (1535) to (205),5,A*,0.247542,58,142,82,11.3469,396
5/10 (1535) to (205),5,CA*,0.218917,63,120,56,11.1176,388
5/10 (1535) to (205),10,A*,0.248167,59,142,81,11.3469,396
5/10 (1535) to (205),10,CA*,0.808875,63,118,55,11.1176,388
6/10 (245) to (1729),1,A*,0.407208,89,198,52,9.78418,330
6/10 (245) to (1729),1,CA*,0.298125,77,145,41,9.78418,330
6/10 (245) to (1729),2,A*,0.178125,40,101,54,9.78418,330
6/10 (245) to (1729),2,CA*,0.143625,39,82,39,9.78418,330
6/10 (245) to (1729),5,A*,0.150959,33,89,56,10.1993,344
6/10 (245) to (1729),5,CA*,0.12,33,73,40,10.1993,344
6/10 (245) to (1729),10,A*,0.147875,32,89,57,10.1993,344
6/10 (245) to (1729),10,CA*,0.121125,32,73,41,10.1993,344
7/10 (3628) to (1112),1,A*,0.666292,161,298,88,9.78496,656
7/10 (3628) to (1112),1,CA*,0.010542,4,4,0,0,0
7/10 (3628) to (1112),2,A*,0.548292,124,257,100,9.90429,664
7/10 (3628) to (1112),2,CA*,0.010625,4,4,0,0,0
7/10 (3628) to (1112),5,A*,0.496792,119,249,99,9.90429,664
7/10 (3628) to (1112),5,CA*,0.009375,4,4,0,0,0
7/10 (3628) to (1112),10,A*,0.631667,119,249,99,9.90429,664
7/10 (3628) to (1112),10,CA*,0.008875,4,4,0,0,0
8/10 (234) to (3340),1,A*,2.3325,581,952,45,9.69571,646
8/10 (234) to (3340),1,CA*,2.12742,581,861,44,9.90583,660
8/10 (234) to (3340),2,A*,1.02229,261,492,87,9.81578,654
8/10 (234) to (3340),2,CA*,0.890583,254,436,77,9.90583,660
8/10 (234) to (3340),5,A*,0.659333,161,364,105,10.5962,706
8/10 (234) to (3340),5,CA*,0.563917,165,285,76,10.5962,706
8/10 (234) to (3340),10,A*,0.61325,144,328,109,10.5962,706
8/10 (234) to (3340),10,CA*,0.528542,149,260,77,10.5962,706
9/10 (3732) to (1210),1,A*,1.17583,153,282,89,9.77992,628
9/10 (3732) to (1210),1,CA*,0.030708,12,12,0,0,0
9/10 (3732) to (1210),2,A*,0.511209,126,259,99,9.77992,628
9/10 (3732) to (1210),2,CA*,0.030959,12,12,0,0,0
9/10 (3732) to (1210),5,A*,0.487125,121,249,98,9.77992,628
9/10 (3732) to (1210),5,CA*,0.029459,12,12,0,0,0
9/10 (3732) to (1210),10,A*,0.5585,121,249,98,9.77992,628
9/10 (3732) to (1210),10,CA*,0.029,12,12,0,0,0
10/10 (3840) to (1525),1,A*,0.544375,137,243,58,9.80568,396
10/10 (3840) to (1525),1,CA*,0.45975,131,203,45,9.80568,396
10/10 (3840) to (1525),2,A*,0.46,107,225,69,9.80568,396
10/10 (3840) to (1525),2,CA*,0.367,103,179,54,9.80568,396
10/10 (3840) to (1525),5,A*,0.456291,93,208,77,10.1523,410
10/10 (3840) to (1525),5,CA*,0.349041,96,172,53,10.3009,416
10/10 (3840) to (1525),10,A*,0.428,94,202,76,11.1428,450
10/10 (3840) to (1525),10,CA*,0.40425,91,164,56,10.7961,436
1/10 (272214) to (274212),1,A*,0.028125,3,10,7,8.20101,28
1/10 (272214) to (274212),1,CA*,0.017292,3,5,2,8.20101,28
1/10 (272214) to (274212),2,A*,0.02075,3,10,7,8.20101,28
1/10 (272214) to (274212),2,CA*,0.010875,3,5,2,8.20101,28
1/10 (272214) to (274212),5,A*,0.018542,3,10,7,8.20101,28
1/10 (272214) to (274212),5,CA*,0.018833,3,5,2,8.20101,28
1/10 (272214) to (274212),10,A*,0.028583,3,10,7,8.20101,28
1/10 (272214) to (274212),10,CA*,0.0155,3,5,2,8.20101,28
2/10 (340298) to (341297),1,A*,0.014292,2,9,7,9.89949,14
2/10 (340298) to (341297),1,CA*,0.008334,2,4,2,9.89949,14
2/10 (340298) to (341297),2,A*,0.013542,2,9,7,9.89949,14
2/10 (340298) to (341297),2,CA*,0.007958,2,4,2,9.89949,14
2/10 (340298) to (341297),5,A*,0.011833,2,9,7,9.89949,14
2/10 (340298) to (341297),5,CA*,0.016084,2,4,2,9.89949,14
2/10 (340298) to (341297),10,A*,0.012958,2,9,7,9.89949,14
2/10 (340298) to (341297),10,CA*,0.00775,2,4,2,9.89949,14
3/10 (244268) to (241266),1,A*,0.030375,4,19,15,9.92575,38
3/10 (244268) to (241266),1,CA*,0.027166,4,10,6,9.92575,38
3/10 (244268) to (241266),2,A*,0.029791,4,19,15,9.92575,38
3/10 (244268) to (241266),2,CA*,0.018292,4,10,6,9.92575,38
3/10 (244268) to (241266),5,A*,0.049708,4,19,15,9.92575,38
3/10 (244268) to (241266),5,CA*,0.019375,4,10,6,9.92575,38
3/10 (244268) to (241266),10,A*,0.0255,4,19,15,9.92575,38
3/10 (244268) to (241266),10,CA*,0.018375,4,10,6,9.92575,38
4/10 (362278) to (280302),1,A*,0.449542,83,296,213,9.9629,916
4/10 (362278) to (280302),1,CA*,0.36075,83,243,160,9.9629,916
4/10 (362278) to (280302),2,A*,0.673166,83,296,213,9.9629,916
4/10 (362278) to (280302),2,CA*,0.3895,83,243,160,9.9629,916
4/10 (362278) to (280302),5,A*,0.438,83,296,213,9.9629,916
4/10 (362278) to (280302),5,CA*,0.3705,83,243,160,9.9629,916
4/10 (362278) to (280302),10,A*,0.453042,83,296,213,9.9629,916
4/10 (362278) to (280302),10,CA*,0.375917,83,243,160,9.9629,916
5/10 (304215) to (384242),1,A*,0.424458,81,289,208,9.95791,908
5/10 (304215) to (384242),1,CA*,0.427291,81,233,152,9.95791,908
5/10 (304215) to (384242),2,A*,0.470625,81,289,208,9.95791,908
5/10 (304215) to (384242),2,CA*,1.14225,81,233,152,9.95791,908
5/10 (304215) to (384242),5,A*,0.447625,81,289,208,9.95791,908
5/10 (304215) to (384242),5,CA*,0.357542,81,233,152,9.95791,908
5/10 (304215) to (384242),10,A*,0.437042,81,289,208,9.95791,908
5/10 (304215) to (384242),10,CA*,0.446125,81,233,152,9.95791,908
6/10 (338203) to (323286),1,A*,0.440791,84,285,201,9.9761,890
6/10 (338203) to (323286),1,CA*,0.414541,84,250,166,9.9761,890
6/10 (338203) to (323286),2,A*,0.460083,84,285,201,9.9761,890
6/10 (338203) to (323286),2,CA*,0.402041,84,250,166,9.9761,890
6/10 (338203) to (323286),5,A*,0.4675,84,285,201,9.9761,890
6/10 (338203) to (323286),5,CA*,0.401542,84,250,166,9.9761,890
6/10 (338203) to (323286),10,A*,0.4485,84,285,201,9.9761,890
6/10 (338203) to (323286),10,CA*,0.401417,84,250,166,9.9761,890
7/10 (224278) to (384235),1,A*,1.78287,161,557,396,9.96563,1772
7/10 (224278) to (384235),1,CA*,0.727125,161,470,309,9.96563,1772
7/10 (224278) to (384235),2,A*,0.817666,161,557,396,9.96563,1772
7/10 (224278) to (384235),2,CA*,0.721333,161,470,309,9.96563,1772
7/10 (224278) to (384235),5,A*,2.85242,161,557,396,9.96563,1772
7/10 (224278) to (384235),5,CA*,0.760583,161,470,309,9.96563,1772
7/10 (224278) to (384235),10,A*,1.76367,161,557,396,9.96563,1772
7/10 (224278) to (384235),10,CA*,0.74725,161,470,309,9.96563,1772
8/10 (376232) to (219280),1,A*,7.71825,989,2210,396,9.96143,1762
8/10 (376232) to (219280),1,CA*,4.00333,989,2101,297,9.96143,1762
8/10 (376232) to (219280),2,A*,0.910625,158,562,404,10.2328,1810
8/10 (376232) to (219280),2,CA*,0.73225,158,452,294,10.2328,1810
8/10 (376232) to (219280),5,A*,1.97388,158,562,404,10.2328,1810
8/10 (376232) to (219280),5,CA*,0.719,158,452,294,10.2328,1810
8/10 (376232) to (219280),10,A*,1.59908,158,562,404,10.2328,1810
8/10 (376232) to (219280),10,CA*,0.726792,158,452,294,10.2328,1810
9/10 (234281) to (391235),1,A*,0.841291,158,554,396,9.96286,1754
9/10 (234281) to (391235),1,CA*,0.724375,158,465,307,9.96286,1754
9/10 (234281) to (391235),2,A*,0.882875,158,554,396,9.96286,1754
9/10 (234281) to (391235),2,CA*,0.710167,158,465,307,9.96286,1754
9/10 (234281) to (391235),5,A*,0.905834,158,554,396,9.96286,1754
9/10 (234281) to (391235),5,CA*,0.704875,158,465,307,9.96286,1754
9/10 (234281) to (391235),10,A*,0.827875,158,554,396,9.96286,1754
